customer_id,txn_date,txn_type,txn_amount
363,2020-04-01,deposit,179
22,2020-02-26,deposit,863
22,2020-03-16,deposit,865
22,2020-03-17,withdrawal,370
22,2020-04-14,withdrawal,875
22,2020-04-05,withdrawal,80
22,2020-03-29,deposit,801
22,2020-02-09,deposit,842
22,2020-02-02,deposit,490
22,2020-03-30,withdrawal,544
22,2020-03-05,deposit,532
22,2020-04-17,deposit,982
22,2020-02-04,withdrawal,544
22,2020-02-29,withdrawal,730
22,2020-02-24,deposit,272
22,2020-03-27,deposit,394
22,2020-01-28,deposit,559
22,2020-04-09,deposit,728
22,2020-02-11,deposit,783
171,2020-01-21,deposit,270
171,2020-04-06,deposit,548
171,2020-02-26,deposit,699
171,2020-03-18,withdrawal,201
171,2020-01-21,deposit,795
171,2020-02-29,withdrawal,643
171,2020-02-02,withdrawal,989
171,2020-02-24,withdrawal,721
171,2020-03-24,deposit,445
171,2020-04-03,withdrawal,297
171,2020-03-22,withdrawal,765
171,2020-01-23,deposit,397
171,2020-02-12,deposit,451
171,2020-04-12,deposit,759
19,2020-03-10,withdrawal,559
19,2020-04-07,deposit,343
19,2020-02-06,withdrawal,61
19,2020-03-03,deposit,509
19,2020-01-22,deposit,59
19,2020-02-21,deposit,178
289,2020-02-24,deposit,412
289,2020-03-03,deposit,64
289,2020-04-15,withdrawal,453
289,2020-04-16,deposit,436
289,2020-02-11,withdrawal,382
289,2020-04-24,withdrawal,511
289,2020-03-07,deposit,860
289,2020-02-14,deposit,939
289,2020-04-26,deposit,403
289,2020-03-20,deposit,868
289,2020-03-31,withdrawal,910
289,2020-02-02,deposit,688
289,2020-03-26,deposit,255
419,2020-01-12,withdrawal,217
419,2020-03-24,deposit,796
419,2020-02-23,deposit,159
419,2020-01-18,deposit,699
419,2020-02-09,deposit,779
419,2020-02-11,deposit,755
419,2020-02-28,deposit,305
419,2020-03-20,deposit,84
419,2020-03-13,deposit,523
154,2020-02-29,withdrawal,875
154,2020-02-09,deposit,255
154,2020-02-28,deposit,86
154,2020-01-15,deposit,801
154,2020-01-31,deposit,730
154,2020-02-07,withdrawal,13
154,2020-01-31,deposit,994
154,2020-03-19,withdrawal,415
154,2020-04-12,deposit,537
154,2020-02-13,withdrawal,437
154,2020-02-19,deposit,66
154,2020-03-03,deposit,988
154,2020-02-07,deposit,938
154,2020-03-15,deposit,663
154,2020-02-08,deposit,239
154,2020-03-16,withdrawal,988
154,2020-03-04,withdrawal,12
154,2020-04-07,deposit,86
154,2020-02-27,deposit,219
154,2020-01-28,withdrawal,447
156,2020-04-08,deposit,230
75,2020-02-21,deposit,60
191,2020-02-10,withdrawal,469
191,2020-01-20,deposit,863
191,2020-04-09,withdrawal,157
191,2020-02-02,deposit,143
191,2020-03-26,deposit,270
71,2020-02-25,withdrawal,1623
71,2020-03-14,withdrawal,1592
71,2020-02-17,withdrawal,1178
263,2020-04-05,deposit,658
263,2020-02-22,deposit,200
462,2020-04-10,withdrawal,510
462,2020-03-02,deposit,386
462,2020-02-05,deposit,641
462,2020-04-01,deposit,200
462,2020-03-03,deposit,144
462,2020-02-15,withdrawal,579
462,2020-01-27,withdrawal,106
462,2020-01-26,withdrawal,106
462,2020-02-06,withdrawal,77
462,2020-02-14,withdrawal,239
462,2020-02-08,deposit,249
462,2020-04-13,withdrawal,994
462,2020-04-18,deposit,801
462,2020-03-19,deposit,610
462,2020-03-02,withdrawal,359
462,2020-04-18,deposit,339
462,2020-02-07,deposit,912
462,2020-01-30,deposit,505
462,2020-03-27,withdrawal,117
462,2020-03-03,withdrawal,713
405,2020-03-10,deposit,456
405,2020-03-30,withdrawal,836
405,2020-01-20,deposit,458
405,2020-02-19,withdrawal,742
405,2020-02-07,deposit,438
405,2020-03-14,deposit,38
405,2020-02-25,deposit,545
405,2020-03-27,deposit,171
405,2020-03-13,deposit,984
405,2020-01-17,deposit,492
405,2020-01-17,deposit,754
405,2020-02-01,deposit,593
405,2020-03-07,deposit,702
405,2020-03-31,withdrawal,379
405,2020-04-02,deposit,188
405,2020-03-18,withdrawal,671
405,2020-01-14,deposit,480
405,2020-01-29,deposit,902
405,2020-01-12,withdrawal,975
405,2020-01-13,deposit,209
37,2020-02-20,deposit,711
37,2020-03-30,deposit,396
37,2020-02-17,deposit,666
37,2020-03-12,withdrawal,360
37,2020-03-01,withdrawal,54
37,2020-04-14,deposit,371
37,2020-02-06,deposit,544
37,2020-04-12,deposit,80
37,2020-04-17,deposit,190
37,2020-02-28,deposit,837
37,2020-02-08,deposit,922
37,2020-02-03,deposit,331
37,2020-02-15,deposit,356
37,2020-04-26,deposit,660
37,2020-02-11,deposit,630
37,2020-03-23,deposit,351
37,2020-01-30,deposit,861
37,2020-04-14,withdrawal,812
37,2020-04-25,deposit,730
37,2020-03-30,withdrawal,810
37,2020-04-24,deposit,371
342,2020-03-08,withdrawal,947
342,2020-04-20,deposit,624
342,2020-02-24,deposit,887
342,2020-04-22,withdrawal,574
342,2020-02-12,deposit,910
342,2020-04-07,deposit,688
342,2020-03-25,deposit,990
342,2020-02-17,deposit,715
342,2020-03-26,deposit,745
342,2020-02-27,deposit,60
371,2020-04-11,deposit,483
371,2020-02-21,deposit,631
371,2020-02-16,deposit,146
371,2020-03-28,deposit,883
371,2020-03-23,withdrawal,40
371,2020-02-04,deposit,685
371,2020-04-10,deposit,755
371,2020-03-13,withdrawal,218
371,2020-01-29,deposit,662
371,2020-03-06,withdrawal,383
371,2020-02-05,deposit,238
371,2020-03-05,withdrawal,93
371,2020-02-25,withdrawal,350
173,2020-02-27,deposit,3
173,2020-01-25,deposit,578
173,2020-04-07,withdrawal,791
173,2020-03-05,withdrawal,708
173,2020-02-04,deposit,486
173,2020-03-09,deposit,124
173,2020-02-14,withdrawal,383
173,2020-03-23,deposit,562
173,2020-03-07,deposit,660
9,2020-03-04,deposit,381
9,2020-04-16,deposit,953
9,2020-03-10,deposit,13
9,2020-01-25,deposit,180
9,2020-03-16,withdrawal,446
9,2020-04-09,withdrawal,976
9,2020-02-15,withdrawal,195
9,2020-04-10,withdrawal,699
9,2020-03-05,deposit,982
302,2020-03-07,deposit,652
302,2020-03-01,withdrawal,860
302,2020-02-03,withdrawal,838
302,2020-02-14,deposit,268
302,2020-01-27,withdrawal,862
302,2020-01-29,deposit,399
302,2020-03-30,deposit,340
302,2020-04-20,deposit,615
302,2020-02-25,deposit,528
302,2020-03-09,deposit,465
302,2020-01-27,deposit,381
403,2020-01-30,withdrawal,518
403,2020-03-03,deposit,81
403,2020-01-25,deposit,649
403,2020-01-24,withdrawal,60
403,2020-03-09,deposit,765
403,2020-04-06,deposit,60
110,2020-01-07,withdrawal,905
110,2020-01-13,withdrawal,944
110,2020-01-26,deposit,14
110,2020-03-03,deposit,417
110,2020-01-18,deposit,480
110,2020-02-06,deposit,914
110,2020-01-19,deposit,85
110,2020-01-06,withdrawal,697
110,2020-01-21,deposit,705
110,2020-01-18,deposit,709
110,2020-03-17,deposit,943
110,2020-01-19,deposit,150
110,2020-03-10,withdrawal,202
110,2020-03-29,deposit,250
110,2020-01-14,deposit,485
110,2020-03-05,withdrawal,373
110,2020-01-09,deposit,241
110,2020-01-14,deposit,545
110,2020-02-11,withdrawal,974
492,2020-03-09,deposit,53
492,2020-01-27,deposit,999
492,2020-03-07,deposit,32
492,2020-01-10,deposit,881
492,2020-01-13,deposit,368
492,2020-01-29,deposit,171
492,2020-03-10,deposit,299
492,2020-03-27,withdrawal,581
492,2020-02-15,withdrawal,674
492,2020-03-14,withdrawal,367
492,2020-01-30,deposit,945
492,2020-02-28,deposit,13
492,2020-01-19,withdrawal,418
477,2020-01-31,deposit,6428
477,2020-02-29,deposit,6156
477,2020-03-29,withdrawal,1746
477,2020-01-06,deposit,6209
477,2020-01-14,deposit,6235
477,2020-03-15,withdrawal,1531
477,2020-03-16,deposit,6624
477,2020-02-06,withdrawal,1935
477,2020-03-17,withdrawal,1444
477,2020-01-22,withdrawal,1429
477,2020-02-02,withdrawal,1274
477,2020-01-31,withdrawal,1351
477,2020-01-08,withdrawal,1589
477,2020-03-28,deposit,6849
477,2020-02-03,withdrawal,1193
477,2020-01-13,withdrawal,1894
337,2020-03-21,withdrawal,159
337,2020-03-09,deposit,549
337,2020-04-04,deposit,154
337,2020-02-10,deposit,658
337,2020-03-25,deposit,890
337,2020-01-31,withdrawal,845
337,2020-04-06,deposit,7
337,2020-02-21,withdrawal,224
337,2020-04-06,deposit,297
345,2020-01-01,deposit,964
345,2020-01-08,deposit,289
345,2020-03-28,deposit,702
345,2020-03-05,deposit,936
345,2020-01-25,deposit,598
345,2020-02-04,deposit,550
131,2020-01-14,deposit,803
131,2020-02-19,deposit,98
131,2020-01-29,deposit,465
131,2020-02-10,deposit,247
131,2020-03-28,deposit,16
131,2020-02-02,deposit,62
131,2020-02-27,deposit,719
131,2020-03-29,deposit,344
131,2020-03-15,deposit,672
131,2020-03-21,deposit,263
131,2020-01-20,withdrawal,892
131,2020-02-14,withdrawal,43
131,2020-02-08,deposit,955
131,2020-01-21,deposit,868
131,2020-03-14,deposit,181
131,2020-02-25,deposit,973
131,2020-03-27,deposit,617
131,2020-01-10,deposit,846
131,2020-01-31,withdrawal,850
131,2020-03-22,deposit,711
131,2020-03-16,withdrawal,707
58,2020-03-27,deposit,240
58,2020-02-25,deposit,937
58,2020-01-19,deposit,432
58,2020-04-02,deposit,945
58,2020-02-08,deposit,333
58,2020-04-02,deposit,384
58,2020-03-23,deposit,237
58,2020-03-10,deposit,358
58,2020-01-13,withdrawal,775
58,2020-03-06,withdrawal,425
58,2020-02-02,deposit,866
58,2020-02-28,deposit,407
58,2020-03-22,deposit,958
58,2020-03-17,withdrawal,210
58,2020-03-20,withdrawal,939
58,2020-02-14,deposit,415
99,2020-03-24,withdrawal,23
99,2020-02-29,withdrawal,189
99,2020-01-21,deposit,789
488,2020-04-01,deposit,1221
488,2020-02-04,deposit,1191
488,2020-02-21,deposit,1349
488,2020-01-11,withdrawal,1547
488,2020-03-11,withdrawal,1709
286,2020-02-07,deposit,6
240,2020-03-24,deposit,995
240,2020-02-01,deposit,6
240,2020-02-07,deposit,35
240,2020-04-01,withdrawal,35
240,2020-01-30,deposit,897
240,2020-04-04,deposit,168
240,2020-03-08,deposit,460
240,2020-01-29,deposit,684
240,2020-03-08,deposit,853
240,2020-01-20,deposit,748
240,2020-03-17,withdrawal,494
240,2020-03-01,deposit,864
240,2020-01-12,deposit,725
240,2020-04-03,deposit,258
240,2020-03-25,withdrawal,232
240,2020-02-01,deposit,313
326,2020-01-18,deposit,689
326,2020-02-09,deposit,628
359,2020-03-05,deposit,845
359,2020-04-07,deposit,281
359,2020-02-09,deposit,434
359,2020-01-20,deposit,136
359,2020-03-18,deposit,374
359,2020-03-24,withdrawal,335
359,2020-01-10,deposit,915
359,2020-02-27,withdrawal,40
359,2020-03-04,deposit,991
359,2020-01-29,deposit,171
72,2020-02-08,withdrawal,493
72,2020-03-24,deposit,800
72,2020-03-18,deposit,627
72,2020-03-18,deposit,492
72,2020-02-06,deposit,390
72,2020-02-24,withdrawal,932
72,2020-03-28,deposit,212
72,2020-04-10,deposit,92
72,2020-04-17,withdrawal,555
72,2020-02-28,withdrawal,564
3,2020-02-22,deposit,965
3,2020-04-12,deposit,493
3,2020-03-05,withdrawal,213
3,2020-03-19,withdrawal,188
178,2020-03-19,deposit,244
178,2020-02-03,withdrawal,234
178,2020-03-25,withdrawal,19
178,2020-04-08,withdrawal,500
178,2020-04-19,deposit,975
178,2020-01-23,deposit,176
178,2020-03-10,withdrawal,387
178,2020-03-10,deposit,800
178,2020-02-10,deposit,23
178,2020-02-14,deposit,97
178,2020-03-17,withdrawal,147
178,2020-04-15,deposit,898
178,2020-02-17,deposit,443
146,2020-01-27,withdrawal,873
146,2020-02-15,deposit,950
146,2020-02-17,deposit,225
146,2020-03-29,deposit,987
146,2020-01-22,deposit,822
146,2020-03-20,withdrawal,617
146,2020-02-06,deposit,349
146,2020-03-03,withdrawal,569
146,2020-02-22,deposit,936
146,2020-01-16,withdrawal,266
146,2020-01-30,deposit,497
146,2020-03-14,withdrawal,315
146,2020-04-03,deposit,64
385,2020-03-30,deposit,488
385,2020-03-11,deposit,855
385,2020-04-03,withdrawal,168
385,2020-03-03,deposit,335
385,2020-01-31,withdrawal,257
385,2020-03-15,withdrawal,916
385,2020-01-26,withdrawal,512
385,2020-03-22,deposit,988
385,2020-03-27,deposit,607
385,2020-01-26,deposit,990
193,2020-03-02,deposit,203
279,2020-02-19,deposit,443
279,2020-03-25,deposit,83
279,2020-02-24,deposit,725
279,2020-04-01,withdrawal,80
279,2020-03-30,deposit,745
279,2020-01-23,deposit,844
279,2020-01-15,deposit,837
279,2020-01-13,deposit,116
279,2020-03-27,withdrawal,135
279,2020-02-24,deposit,578
279,2020-03-29,deposit,15
272,2020-04-01,withdrawal,804
272,2020-02-22,withdrawal,15
272,2020-02-10,withdrawal,563
272,2020-04-01,deposit,708
272,2020-02-29,deposit,541
272,2020-02-19,deposit,852
272,2020-01-27,deposit,934
272,2020-02-01,deposit,526
87,2020-02-02,withdrawal,661
87,2020-02-17,withdrawal,107
87,2020-01-29,deposit,2
87,2020-01-22,deposit,524
87,2020-01-21,withdrawal,616
87,2020-02-14,deposit,183
87,2020-03-05,deposit,197
87,2020-04-10,withdrawal,627
87,2020-02-26,deposit,682
87,2020-02-06,deposit,561
87,2020-02-19,deposit,376
87,2020-02-19,deposit,305
87,2020-04-05,deposit,995
244,2020-04-18,withdrawal,769
244,2020-04-10,deposit,284
244,2020-03-31,deposit,178
244,2020-02-13,deposit,448
244,2020-02-18,deposit,796
244,2020-02-05,deposit,220
23,2020-02-12,withdrawal,408
23,2020-03-08,deposit,834
23,2020-01-22,deposit,240
23,2020-04-08,withdrawal,522
23,2020-03-31,deposit,676
278,2020-02-25,withdrawal,618
278,2020-02-21,deposit,10
278,2020-03-03,withdrawal,152
278,2020-02-28,withdrawal,278
278,2020-04-16,deposit,417
278,2020-04-01,withdrawal,276
278,2020-01-27,deposit,627
278,2020-02-26,deposit,442
278,2020-04-17,deposit,727
278,2020-04-05,deposit,152
278,2020-04-15,deposit,414
278,2020-04-11,deposit,396
278,2020-04-20,deposit,526
278,2020-02-17,deposit,878
278,2020-03-11,deposit,455
484,2020-03-25,deposit,981
484,2020-03-23,withdrawal,56
368,2020-03-30,deposit,507
368,2020-02-21,withdrawal,598
368,2020-02-07,withdrawal,242
368,2020-01-28,withdrawal,903
368,2020-02-03,withdrawal,510
368,2020-03-22,deposit,952
368,2020-02-06,deposit,450
368,2020-01-30,deposit,277
368,2020-02-02,deposit,232
368,2020-04-08,withdrawal,282
368,2020-04-11,withdrawal,387
368,2020-04-01,deposit,208
368,2020-02-12,deposit,910
368,2020-03-29,deposit,934
368,2020-03-04,deposit,147
368,2020-02-17,withdrawal,296
368,2020-02-18,withdrawal,626
368,2020-03-18,deposit,782
368,2020-04-14,deposit,507
158,2020-02-08,deposit,192
158,2020-03-16,deposit,546
158,2020-03-29,deposit,522
158,2020-01-18,deposit,109
158,2020-03-13,deposit,235
158,2020-01-28,deposit,477
158,2020-03-27,withdrawal,118
158,2020-03-09,withdrawal,799
158,2020-03-19,deposit,567
158,2020-03-23,deposit,683
148,2020-03-28,deposit,739
148,2020-02-09,deposit,941
148,2020-03-17,withdrawal,348
148,2020-02-17,withdrawal,788
148,2020-04-03,deposit,113
148,2020-02-13,deposit,826
148,2020-04-08,deposit,541
118,2020-03-30,deposit,223
118,2020-01-24,deposit,977
118,2020-02-02,deposit,173
118,2020-03-11,deposit,795
118,2020-02-02,withdrawal,3
118,2020-03-15,withdrawal,342
118,2020-01-04,deposit,389
221,2020-03-08,deposit,136
221,2020-03-07,deposit,312
221,2020-02-24,deposit,508
221,2020-03-14,deposit,175
221,2020-02-27,deposit,411
221,2020-01-17,deposit,112
221,2020-03-07,withdrawal,427
221,2020-01-24,deposit,883
221,2020-01-23,deposit,256
221,2020-01-21,deposit,14
126,2020-03-03,deposit,270
126,2020-02-25,deposit,651
126,2020-02-22,deposit,280
126,2020-02-11,withdrawal,806
126,2020-02-07,deposit,875
126,2020-02-23,deposit,744
126,2020-02-10,deposit,970
126,2020-02-27,deposit,367
126,2020-03-28,withdrawal,557
126,2020-01-21,withdrawal,906
126,2020-02-13,deposit,167
126,2020-03-24,withdrawal,946
126,2020-03-03,withdrawal,873
126,2020-02-04,deposit,394
245,2020-03-10,withdrawal,45
245,2020-04-07,deposit,891
245,2020-03-23,deposit,434
245,2020-03-27,withdrawal,322
245,2020-03-04,deposit,116
245,2020-04-16,deposit,266
245,2020-04-12,deposit,244
245,2020-04-07,deposit,620
245,2020-03-23,withdrawal,536
245,2020-03-01,deposit,82
245,2020-02-14,deposit,320
245,2020-03-08,deposit,345
245,2020-02-19,withdrawal,737
245,2020-04-24,deposit,880
245,2020-03-01,deposit,483
245,2020-04-28,withdrawal,891
245,2020-03-20,deposit,127
245,2020-03-22,withdrawal,870
180,2020-04-05,withdrawal,1371
180,2020-03-15,deposit,6996
180,2020-02-26,withdrawal,1970
180,2020-01-25,withdrawal,1952
180,2020-01-13,deposit,6556
258,2020-04-13,deposit,609
258,2020-03-06,deposit,782
258,2020-04-03,deposit,819
258,2020-03-16,deposit,43
258,2020-03-04,withdrawal,379
258,2020-02-14,deposit,817
258,2020-03-25,deposit,115
258,2020-03-26,deposit,814
258,2020-02-04,deposit,849
157,2020-03-14,deposit,697
157,2020-03-18,deposit,827
157,2020-03-01,deposit,941
157,2020-03-06,deposit,517
157,2020-03-09,deposit,395
157,2020-01-28,deposit,583
157,2020-02-29,withdrawal,749
417,2020-02-06,deposit,453
417,2020-01-17,deposit,343
417,2020-02-24,deposit,472
417,2020-03-04,deposit,620
417,2020-01-22,deposit,972
417,2020-02-06,deposit,916
417,2020-02-05,deposit,792
417,2020-03-30,deposit,159
417,2020-02-20,deposit,220
417,2020-04-01,deposit,307
417,2020-02-21,withdrawal,320
417,2020-02-29,deposit,197
417,2020-01-08,deposit,832
417,2020-01-05,deposit,977
184,2020-04-12,deposit,590
184,2020-02-06,deposit,807
184,2020-04-24,withdrawal,880
184,2020-04-24,deposit,740
184,2020-03-08,deposit,483
184,2020-02-17,deposit,649
184,2020-02-15,deposit,713
184,2020-03-09,deposit,220
184,2020-02-10,withdrawal,61
184,2020-03-13,withdrawal,45
184,2020-02-02,deposit,952
184,2020-02-15,deposit,475
184,2020-03-10,deposit,541
184,2020-03-26,withdrawal,910
184,2020-04-03,deposit,253
184,2020-04-20,deposit,129
282,2020-04-09,deposit,387
282,2020-03-25,deposit,548
282,2020-04-17,deposit,734
282,2020-04-11,deposit,203
282,2020-03-29,deposit,999
282,2020-03-25,deposit,497
282,2020-04-02,deposit,370
282,2020-04-20,deposit,124
282,2020-02-18,deposit,787
415,2020-03-05,deposit,227
415,2020-03-22,withdrawal,597
415,2020-03-04,deposit,972
415,2020-03-03,withdrawal,318
415,2020-03-10,deposit,252
415,2020-01-31,deposit,195
415,2020-03-01,deposit,981
415,2020-03-15,deposit,365
415,2020-01-07,deposit,566
415,2020-02-13,deposit,67
415,2020-01-22,deposit,192
415,2020-02-22,deposit,850
415,2020-03-20,withdrawal,947
195,2020-03-23,deposit,83
298,2020-04-10,deposit,722
298,2020-03-10,deposit,110
298,2020-01-26,deposit,385
298,2020-02-23,withdrawal,910
298,2020-02-25,withdrawal,669
298,2020-02-09,deposit,39
298,2020-02-26,deposit,421
298,2020-01-21,withdrawal,572
298,2020-03-08,deposit,10
298,2020-02-03,deposit,897
298,2020-02-03,deposit,286
298,2020-02-14,deposit,465
298,2020-03-04,deposit,822
298,2020-02-23,deposit,407
298,2020-01-23,deposit,335
298,2020-01-25,deposit,938
298,2020-01-23,deposit,74
298,2020-03-01,deposit,425
411,2020-04-08,deposit,871
411,2020-04-23,deposit,661
66,2020-03-13,withdrawal,528
66,2020-02-20,deposit,422
66,2020-01-20,deposit,463
66,2020-01-23,deposit,77
66,2020-01-22,deposit,493
66,2020-03-06,deposit,908
66,2020-02-21,withdrawal,57
66,2020-01-17,deposit,175
66,2020-03-24,withdrawal,573
25,2020-02-08,deposit,259
25,2020-04-17,deposit,432
25,2020-03-21,deposit,683
25,2020-03-05,deposit,430
25,2020-03-09,withdrawal,123
25,2020-02-13,withdrawal,833
25,2020-03-19,deposit,185
25,2020-04-24,withdrawal,285
25,2020-03-18,withdrawal,629
25,2020-04-09,deposit,769
323,2020-02-20,withdrawal,1928
323,2020-02-25,withdrawal,1304
323,2020-01-23,deposit,1720
323,2020-03-18,withdrawal,1980
323,2020-02-24,withdrawal,1729
323,2020-03-10,deposit,1959
323,2020-03-16,withdrawal,1301
323,2020-02-13,withdrawal,1311
323,2020-03-13,deposit,1166
323,2020-04-11,deposit,1558
323,2020-03-21,deposit,1090
323,2020-04-09,deposit,1102
323,2020-02-21,withdrawal,1931
323,2020-04-01,deposit,1825
323,2020-04-16,deposit,1256
270,2020-01-18,deposit,708
270,2020-04-06,deposit,984
270,2020-02-18,deposit,520
270,2020-02-26,deposit,69
270,2020-02-02,withdrawal,835
270,2020-03-15,withdrawal,826
270,2020-04-08,withdrawal,57
270,2020-03-06,deposit,843
270,2020-01-30,deposit,393
270,2020-02-24,deposit,315
270,2020-03-11,withdrawal,379
270,2020-02-28,withdrawal,503
319,2020-03-22,deposit,169
319,2020-03-27,deposit,56
319,2020-03-06,deposit,821
319,2020-02-20,withdrawal,786
319,2020-03-03,deposit,381
226,2020-03-18,deposit,946
226,2020-02-12,deposit,200
226,2020-04-01,withdrawal,356
226,2020-01-29,withdrawal,671
226,2020-03-31,deposit,278
226,2020-03-30,withdrawal,231
226,2020-02-25,deposit,560
226,2020-01-19,deposit,930
226,2020-01-17,withdrawal,762
226,2020-02-12,deposit,47
226,2020-04-07,deposit,854
226,2020-02-26,deposit,336
226,2020-02-01,deposit,485
226,2020-01-23,deposit,529
226,2020-03-25,deposit,429
226,2020-02-12,deposit,262
226,2020-03-18,withdrawal,320
226,2020-02-12,deposit,757
226,2020-04-03,deposit,73
226,2020-03-14,withdrawal,479
226,2020-02-06,deposit,427
468,2020-03-02,deposit,40
468,2020-03-18,deposit,776
468,2020-02-14,deposit,902
468,2020-02-19,deposit,708
468,2020-01-29,deposit,900
468,2020-03-02,withdrawal,26
439,2020-03-04,withdrawal,916
439,2020-03-13,deposit,105
439,2020-04-12,deposit,699
202,2020-03-02,deposit,291
202,2020-02-20,deposit,431
202,2020-02-18,deposit,680
202,2020-03-27,withdrawal,390
202,2020-03-31,withdrawal,157
202,2020-03-18,withdrawal,135
202,2020-01-18,withdrawal,763
202,2020-03-29,deposit,934
202,2020-01-21,deposit,213
202,2020-03-13,deposit,527
202,2020-03-13,deposit,268
202,2020-03-18,deposit,667
202,2020-02-23,deposit,266
202,2020-02-17,deposit,977
202,2020-02-06,deposit,24
202,2020-02-06,deposit,52
250,2020-04-02,withdrawal,195
250,2020-02-12,deposit,389
250,2020-03-04,withdrawal,47
250,2020-04-03,withdrawal,903
250,2020-03-26,deposit,493
250,2020-02-27,deposit,610
250,2020-01-28,withdrawal,476
250,2020-04-17,withdrawal,634
250,2020-03-04,deposit,643
250,2020-02-24,deposit,850
250,2020-03-12,deposit,895
250,2020-03-09,deposit,146
250,2020-03-31,withdrawal,667
447,2020-03-24,deposit,1024
447,2020-03-19,withdrawal,1816
447,2020-02-22,withdrawal,1758
447,2020-03-13,withdrawal,1539
447,2020-01-23,deposit,1011
447,2020-01-14,deposit,1172
447,2020-01-20,withdrawal,1657
447,2020-02-28,withdrawal,1396
447,2020-01-05,deposit,1761
447,2020-01-15,deposit,1761
447,2020-01-05,deposit,1303
271,2020-01-19,withdrawal,719
271,2020-03-18,deposit,844
271,2020-02-06,deposit,167
271,2020-03-23,deposit,497
271,2020-03-29,deposit,568
271,2020-01-17,deposit,469
271,2020-03-11,deposit,842
271,2020-03-05,withdrawal,584
271,2020-04-02,deposit,857
271,2020-03-11,deposit,245
271,2020-04-02,withdrawal,61
271,2020-03-19,deposit,478
271,2020-03-05,deposit,468
271,2020-02-29,deposit,268
271,2020-02-02,deposit,965
271,2020-02-28,deposit,55
271,2020-01-11,deposit,833
271,2020-02-26,deposit,737
271,2020-01-17,deposit,821
353,2020-03-11,withdrawal,738
353,2020-01-13,deposit,935
353,2020-03-12,deposit,846
353,2020-03-21,deposit,435
353,2020-01-19,deposit,898
353,2020-02-21,deposit,741
353,2020-01-26,withdrawal,575
353,2020-02-04,deposit,523
353,2020-03-12,deposit,760
409,2020-02-13,deposit,556
409,2020-02-11,deposit,713
409,2020-03-18,withdrawal,924
409,2020-03-01,deposit,983
409,2020-03-25,deposit,314
409,2020-04-16,deposit,629
409,2020-04-13,withdrawal,894
409,2020-02-18,deposit,990
409,2020-03-20,deposit,650
409,2020-02-24,deposit,937
409,2020-03-24,deposit,61
409,2020-04-17,deposit,433
432,2020-04-01,deposit,658
432,2020-02-25,deposit,478
432,2020-04-20,deposit,318
432,2020-04-12,deposit,565
432,2020-02-08,withdrawal,758
432,2020-04-01,deposit,177
432,2020-03-15,deposit,907
432,2020-02-12,deposit,46
432,2020-02-10,withdrawal,836
432,2020-01-26,deposit,817
432,2020-01-27,deposit,572
432,2020-02-14,deposit,984
432,2020-04-01,deposit,509
432,2020-03-31,deposit,930
432,2020-02-08,deposit,772
432,2020-04-03,deposit,38
432,2020-04-03,deposit,337
40,2020-02-20,deposit,401
40,2020-02-11,deposit,914
40,2020-02-16,deposit,737
40,2020-02-13,withdrawal,630
40,2020-03-25,deposit,417
40,2020-03-11,deposit,275
40,2020-03-20,deposit,712
40,2020-01-26,withdrawal,510
40,2020-03-05,deposit,934
40,2020-04-03,withdrawal,867
268,2020-02-13,withdrawal,58
268,2020-03-22,withdrawal,450
268,2020-01-22,deposit,547
268,2020-01-31,withdrawal,386
268,2020-02-09,deposit,104
268,2020-01-12,deposit,589
268,2020-02-19,withdrawal,811
268,2020-01-18,deposit,759
268,2020-04-03,withdrawal,488
268,2020-02-04,deposit,169
268,2020-02-13,deposit,503
268,2020-03-11,deposit,583
268,2020-01-21,deposit,249
268,2020-02-01,withdrawal,937
268,2020-01-15,deposit,291
268,2020-03-14,deposit,84
268,2020-03-08,deposit,52
268,2020-03-02,deposit,150
85,2020-03-23,deposit,609
85,2020-04-04,deposit,430
401,2020-03-07,deposit,855
401,2020-02-29,withdrawal,127
401,2020-03-20,deposit,963
401,2020-01-21,withdrawal,854
470,2020-01-18,withdrawal,1565
470,2020-02-14,withdrawal,1688
242,2020-02-20,withdrawal,1328
242,2020-02-12,withdrawal,1228
242,2020-04-14,withdrawal,1047
242,2020-04-05,withdrawal,1915
242,2020-02-10,withdrawal,1835
242,2020-03-16,withdrawal,1123
242,2020-02-26,withdrawal,1643
242,2020-01-27,deposit,1441
242,2020-04-12,deposit,1337
242,2020-02-22,deposit,1134
242,2020-03-09,deposit,1225
242,2020-04-09,deposit,1001
242,2020-01-22,deposit,1227
242,2020-02-28,deposit,1295
242,2020-03-16,withdrawal,1713
242,2020-03-12,withdrawal,1654
242,2020-04-05,withdrawal,1372
242,2020-04-01,deposit,1503
242,2020-03-02,deposit,1286
242,2020-01-28,deposit,1673
242,2020-04-18,deposit,1730
295,2020-04-18,deposit,658
295,2020-02-15,deposit,848
295,2020-04-15,deposit,474
295,2020-04-03,deposit,475
295,2020-03-06,deposit,987
295,2020-02-03,deposit,708
295,2020-03-21,deposit,53
303,2020-04-10,deposit,784
303,2020-02-19,deposit,367
303,2020-02-27,deposit,489
303,2020-04-08,deposit,89
303,2020-03-03,deposit,473
303,2020-02-04,deposit,474
303,2020-03-14,deposit,557
303,2020-04-02,deposit,904
303,2020-02-01,deposit,515
303,2020-03-19,deposit,421
